Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Month,Order Year,YearMonth,Month,OrderMonth,CohortMonth,CohortIndex
530,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,2.124750161300531,1,0.39669937352076207,-1.8922202427648809,9,2015,2015-09,9,2015-09-01,2014-03-01,19
531,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",-0.5199721040354918,6,0.39669937352076207,0.12290944005844444,9,2015,2015-09,9,2015-09-01,2014-03-01,19
532,CA-2015-102848,2015-11-07,2015-11-09,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,0.29881606052678167,1,0.39669937352076207,-0.14068210003110002,11,2015,2015-11,11,2015-11-01,2014-03-01,21
533,US-2017-129441,2017-09-07,2017-09-11,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,-0.5470580866731012,3,-0.8717537112056045,-0.46365974237190444,9,2017,2017-09,9,2017-09-01,2014-01-01,45
534,CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,2.124750161300531,5,-0.8717537112056045,1.8568369411052081,5,2016,2016-05,5,2016-05-01,2014-12-01,18
535,CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,-0.6962916611790897,5,-0.8717537112056045,-0.15916606675122377,5,2016,2016-05,5,2016-05-01,2014-12-01,18
536,CA-2016-126613,2016-07-10,2016-07-16,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,-0.7317309324254107,2,0.39669937352076207,-0.4951944070624935,7,2016,2016-07,7,2016-07-01,2014-04-01,28
537,US-2017-122637,2017-09-03,2017-09-08,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",-0.57859915656869,7,2.299379000610312,-1.8922202427648809,9,2017,2017-09,9,2017-09-01,2014-07-01,39
538,CA-2015-147851,2015-12-03,2015-12-08,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,-0.7673716304892465,4,0.39669937352076207,-0.4309990819104748,12,2015,2015-12,12,2015-12-01,2014-03-01,22
539,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,0.07499532035860983,3,-0.8717537112056045,0.8555460497736169,12,2015,2015-12,12,2015-12-01,2014-11-01,14
540,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",0.8509625132444528,4,-0.8717537112056045,1.8568369411052081,12,2015,2015-12,12,2015-12-01,2014-11-01,14
541,CA-2014-140795,2014-02-01,2014-02-03,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,1.946842886889461,6,-0.8717537112056045,1.8568369411052081,2,2014,2014-02,2,2014-02-01,2014-02-01,1
542,CA-2016-136924,2016-07-14,2016-07-17,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,1.4252896131614259,8,0.39669937352076207,0.7467653619605438,7,2016,2016-07,7,2016-07-01,2014-10-01,22
543,US-2015-120161,2015-12-18,2015-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,2.124750161300531,9,0.39669937352076207,-1.8922202427648809,12,2015,2015-12,12,2015-12-01,2014-06-01,19
544,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,-0.4867959223271339,2,0.39669937352076207,-0.2985928322309095,5,2014,2014-05,5,2014-05-01,2014-05-01,1
545,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,-0.23394602316414886,1,0.39669937352076207,-0.33130436599523855,5,2014,2014-05,5,2014-05-01,2014-05-01,1
546,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",-0.43940137702947973,4,2.299379000610312,-1.8922202427648809,5,2014,2014-05,5,2014-05-01,2014-05-01,1
547,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,-0.5865140456333983,6,0.39669937352076207,-0.07244404307534044,11,2017,2017-11,11,2017-11-01,2016-11-01,13
548,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,-0.7519210087222113,2,-0.8717537112056045,-0.3274617358495688,11,2017,2017-11,11,2017-11-01,2016-11-01,13
549,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,0.6516210557225193,9,0.39669937352076207,-0.014448477769998082,11,2015,2015-11,11,2015-11-01,2014-03-01,21
550,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,-0.763745947773976,3,2.299379000610312,-1.1230794945542273,11,2015,2015-11,11,2015-11-01,2014-03-01,21
551,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,-0.7794098449948508,5,0.39669937352076207,-0.6041039739095786,11,2015,2015-11,11,2015-11-01,2014-03-01,21
552,CA-2016-136406,2016-04-15,2016-04-17,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2.124750161300531,2,0.39669937352076207,-0.5449552804051826,4,2016,2016-04,4,2016-04-01,2015-05-01,12
553,CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",-0.6266572255005114,1,0.39669937352076207,-0.34016649536031807,9,2017,2017-09,9,2017-09-01,2014-08-01,38
554,CA-2017-101945,2017-11-24,2017-11-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,-0.7669450795815677,3,0.39669937352076207,-0.4577686138961512,11,2017,2017-11,11,2017-11-01,2014-05-01,43
555,CA-2017-100650,2017-06-29,2017-07-03,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2.124750161300531,2,-0.8717537112056045,1.8568369411052081,6,2017,2017-06,6,2017-06-01,2014-03-01,40
556,CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,-0.7158063652053989,4,0.39669937352076207,-0.4294796659305453,3,2014,2014-03,3,2014-03-01,2014-03-01,1
557,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,-0.7084365134116136,2,-0.8717537112056045,-0.20797052199940372,6,2016,2016-06,6,2016-06-01,2015-04-01,15
558,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,2.124750161300531,4,0.39669937352076207,-1.8922202427648809,6,2016,2016-06,6,2016-06-01,2015-04-01,15
559,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,-0.6391219909137944,5,-0.8717537112056045,-0.017500875943963465,6,2016,2016-06,6,2016-06-01,2015-04-01,15
560,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,-0.5786939456592853,3,-0.8717537112056045,0.01851742250882816,11,2017,2017-11,11,2017-11-01,2014-06-01,42
561,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",-0.33309541192684144,7,0.39669937352076207,0.381556095106165,11,2017,2017-11,11,2017-11-01,2014-06-01,42
562,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",-0.7540537632606058,5,0.39669937352076207,-0.5008650845590159,9,2014,2014-09,9,2014-09-01,2014-06-01,4
563,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,-0.7532954505358433,3,0.39669937352076207,-0.4169478756496541,9,2014,2014-09,9,2014-09-01,2014-06-01,4
564,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",-0.807609599446955,2,-0.8717537112056045,-0.5449552804051826,12,2015,2015-12,12,2015-12-01,2014-10-01,15
565,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,-0.8156074289659341,1,-0.8717537112056045,-0.5042362887644843,12,2015,2015-12,12,2015-12-01,2014-10-01,15
566,CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1.3868526369250282,3,0.39669937352076207,1.0421900234510206,12,2017,2017-12,12,2017-12-01,2014-12-01,37
567,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,-0.2869805193522239,8,-0.8717537112056045,0.9812980714339379,10,2017,2017-10,10,2017-10-01,2014-05-01,42
568,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",-0.35067878823227117,7,0.39669937352076207,0.3832179563342128,10,2017,2017-10,10,2017-10-01,2014-05-01,42
569,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,-0.7159011542959942,3,-0.8717537112056045,-0.2284826377284511,10,2017,2017-10,10,2017-10-01,2014-05-01,42
570,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1.8416980881466156,3,0.39669937352076207,-0.5449552804051826,10,2017,2017-10,10,2017-10-01,2014-05-01,42
571,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,-0.4018530485174132,7,-0.8717537112056045,0.6344913740150436,12,2017,2017-12,12,2017-12-01,2014-06-01,43
572,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,-0.7483664178248872,4,-0.8717537112056045,-0.3271632791392255,12,2017,2017-12,12,2017-12-01,2014-06-01,43
573,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,-0.6340033800216477,7,0.39669937352076207,-0.16419913218474005,12,2017,2017-12,12,2017-12-01,2014-06-01,43
574,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,-0.7430937746605233,3,-0.8717537112056045,-0.4089709417550246,12,2017,2017-12,12,2017-12-01,2014-06-01,43
575,CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,-0.7788174131786301,3,-0.8717537112056045,-0.46418882472205847,11,2016,2016-11,11,2016-11-01,2014-12-01,24
576,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,0.12108651566057851,14,-0.8717537112056045,1.8568369411052081,9,2015,2015-09,9,2015-09-01,2014-03-01,19
577,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,-0.7130574815781349,4,-0.8717537112056045,-0.21391252377805633,9,2015,2015-09,9,2015-09-01,2014-03-01,19
578,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,-0.7878223767851843,2,-0.8717537112056045,-0.47068025817202486,9,2015,2015-09,9,2015-09-01,2014-03-01,19
579,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",-0.4180738316455353,2,0.39669937352076207,-0.24941530609480042,7,2017,2017-07,7,2017-07-01,2014-06-01,38
580,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",-0.7789832940871718,1,2.299379000610312,-0.7387757813449316,7,2017,2017-07,7,2017-07-01,2014-06-01,38
581,CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,-0.5258490276524008,4,-0.8717537112056045,-0.492535429097617,9,2015,2015-09,9,2015-09-01,2014-07-01,15
582,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,1.9555871804968783,3,0.39669937352076207,1.249763273941247,12,2017,2017-12,12,2017-12-01,2014-06-01,43
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,-0.205556690530854,2,0.39669937352076207,-0.23162321629410884,12,2017,2017-12,12,2017-12-01,2014-06-01,43
584,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,-0.6465155399802285,3,0.39669937352076207,-0.4260948955109704,12,2017,2017-12,12,2017-12-01,2014-06-01,43
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,-0.7908852492750453,7,2.299379000610312,-0.7059896334030167,12,2017,2017-12,12,2017-12-01,2014-06-01,43
586,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,1.5763834235703476,4,0.39669937352076207,0.4887088372264566,12,2017,2017-12,12,2017-12-01,2014-06-01,43
587,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,-0.41056179621585714,1,-0.8717537112056045,-0.3764425518811334,7,2015,2015-07,7,2015-07-01,2015-07-01,1
588,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",0.9161892562103494,3,-0.8717537112056045,1.8568369411052081,7,2015,2015-07,7,2015-07-01,2015-07-01,1
589,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,-0.32878250830475486,2,0.39669937352076207,-1.227885281634092,3,2016,2016-03,3,2016-03-01,2014-10-01,18
590,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,-0.7082232379577742,4,0.39669937352076207,-0.29880989165661365,3,2016,2016-03,3,2016-03-01,2014-10-01,18
591,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,-0.7314169435628137,3,2.299379000610312,-0.9823334147526832,3,2016,2016-03,3,2016-03-01,2014-10-01,18
592,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,-0.769646568663534,2,0.39669937352076207,-0.4218825860308981,3,2016,2016-03,3,2016-03-01,2014-10-01,18
